id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
4012,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-24 21:00:03"
4013,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-24 21:00:03"
4014,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-24 21:00:03"
4015,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-24 21:00:03"
4016,100,CleanFLEX-FB2000002008AC07,Low,24,"-33.919555, 151.258164","2021-09-24 21:00:03"
4017,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-24 21:00:03"
4018,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-24 21:00:03"
4019,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-24 21:00:03"
4020,95,CleanFLEX-FB2000002005AB71,Low,8,"-33.922367, 151.256956","2021-09-24 21:00:03"
4021,95,CleanFLEX-FB2000002005AB69,Low,8,"-33.920227, 151.257692","2021-09-24 21:00:03"
4022,95,CleanFLEX-FB2000002005AB70,Low,0,"-33.919555, 151.258164","2021-09-24 21:00:03"
4023,100,CleanFLEX-FB2000002008AC14,Low,14,"-33.920358, 151.257167","2021-09-24 21:00:03"
4024,100,CleanFLEX-FB2000002008AC15,Low,20,"-33.920358, 151.257167","2021-09-24 21:00:03"
4025,100,CleanFLEX-FB2000002008AC18,Low,14,"-33.919555, 151.258164","2021-09-24 21:00:03"
4026,100,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-09-24 21:00:03"
4027,95,CleanFLEX-FB2000002005AB62,Low,10,"-33.91947, 151.257542","2021-09-24 21:00:03"
4028,95,CleanFLEX-FB2000002005AB65,Low,5,"-33.920944, 151.257001","2021-09-24 21:00:03"
4029,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-09-24 21:00:03"
4030,100,CleanCUBE-A1907221908AA73,"Half Full",43,NULL,"2021-09-24 21:00:03"
4031,100,CleanCUBE-A1905081905AA06,"Half Full",54,NULL,"2021-09-24 21:00:03"
4032,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-24 21:00:03"
4033,100,CleanCUBE-A1905081905AA19,Low,12,NULL,"2021-09-24 21:00:03"
4034,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-24 21:00:03"
4035,100,CleanCUBE-A1905081905AA09,Low,0,NULL,"2021-09-24 21:00:03"
4036,95,CleanCUBE-A1905081905AA13,Low,8,NULL,"2021-09-24 21:00:03"
4037,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-24 21:00:03"
4038,100,CleanFLEX-FB2000002008AC10,Low,19,"-33.920227, 151.257692","2021-09-24 21:00:03"
4039,100,CleanFLEX-FB2000002008AC04,Low,12,"-33.919505, 151.257857","2021-09-24 21:00:03"
4040,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-24 21:00:03"
4041,100,CleanFLEX-FB2000002008AC00,Low,22,"-33.918951, 151.25847","2021-09-24 21:00:03"
4042,100,CleanFLEX-FB2000002008AC09,Low,3,"-33.919135, 151.258104","2021-09-24 21:00:03"
4043,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-24 21:00:03"
4044,95,CleanFLEX-FB2000002008AC20,Low,10,"-33.920372, 151.257036","2021-09-24 21:00:03"
4045,100,CleanFLEX-FB2000002008AC13,Low,17,"-33.920034, 151.257165","2021-09-24 21:00:03"
4046,100,CleanFLEX-FB2000002008AC19,Low,9,"-33.920289, 151.257056","2021-09-24 21:00:03"
4047,95,CleanFLEX-FB2000002005AB64,Low,3,"-33.920816, 151.257022","2021-09-24 21:00:03"
4048,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-24 21:00:03"
4049,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
4050,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
4051,100,CleanFLEX-FB2000002008AC02,Full,96,"-33.920227, 151.257692","2021-09-24 22:00:04"
4052,100,CleanFLEX-FB2000002008AC03,"Half Full",39,"-33.918951, 151.25847","2021-09-24 22:00:04"
4053,100,CleanFLEX-FB2000002008AC01,Low,16,"-33.919135, 151.258104","2021-09-24 22:00:04"
4054,100,CleanFLEX-FB2000002008AC05,Low,16,"-33.919505, 151.257857","2021-09-24 22:00:04"
4055,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-24 22:00:04"
4056,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-24 22:00:04"
4057,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-24 22:00:04"
4058,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-24 22:00:04"
4059,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-24 22:00:04"
4060,95,CleanFLEX-FB2000002005AB67,Low,4,"-33.920816, 151.257022","2021-09-24 22:00:04"
4061,100,CleanFLEX-FB2000002008AC12,Low,6,"-33.919727, 151.257213","2021-09-24 22:00:04"
4062,95,CleanFLEX-FB2000002005AB63,Low,17,"-33.919505, 151.257857","2021-09-24 22:00:04"
4063,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-24 22:00:04"
4064,100,CleanFLEX-FB2000002008AC17,Low,4,"-33.91947, 151.257542","2021-09-24 22:00:04"
4065,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-24 22:00:04"
4066,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-24 22:00:04"
4067,100,CleanFLEX-FB2000002008AC15,Low,22,"-33.920358, 151.257167","2021-09-24 22:00:04"
4068,100,CleanFLEX-FB2000002008AC14,Low,23,"-33.920358, 151.257167","2021-09-24 22:00:04"
4069,100,CleanFLEX-FB2000002008AC07,Low,25,"-33.919555, 151.258164","2021-09-24 22:00:04"
4070,100,CleanFLEX-FB2000002008AC16,Low,11,"-33.919477, 151.257681","2021-09-24 22:00:04"
4071,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-24 22:00:04"
4072,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-24 22:00:04"
4073,95,CleanFLEX-FB2000002005AB70,Low,3,"-33.919555, 151.258164","2021-09-24 22:00:04"
4074,100,CleanFLEX-FB2000002008AC18,Low,18,"-33.919555, 151.258164","2021-09-24 22:00:04"
4075,95,CleanFLEX-FB2000002005AB65,Low,6,"-33.920944, 151.257001","2021-09-24 22:00:04"
4076,95,CleanFLEX-FB2000002005AB69,Low,13,"-33.920227, 151.257692","2021-09-24 22:00:04"
4077,95,CleanFLEX-FB2000002005AB71,Low,11,"-33.922367, 151.256956","2021-09-24 22:00:04"
4078,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-09-24 22:00:04"
4079,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-09-24 22:00:04"
4080,100,CleanCUBE-A1907221908AA73,"Half Full",43,NULL,"2021-09-24 22:00:04"
4081,100,CleanCUBE-A1905081905AA06,"Half Full",54,NULL,"2021-09-24 22:00:04"
4082,100,CleanCUBE-A1905081905AA19,Low,12,NULL,"2021-09-24 22:00:04"
4083,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-24 22:00:04"
4084,100,CleanCUBE-A1905081905AA09,Low,5,NULL,"2021-09-24 22:00:04"
4085,95,CleanCUBE-A1905081905AA13,Low,8,NULL,"2021-09-24 22:00:04"
4086,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-24 22:00:04"
4087,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-24 22:00:04"
4088,100,CleanFLEX-FB2000002008AC10,"Half Full",30,"-33.920227, 151.257692","2021-09-24 22:00:04"
4089,100,CleanFLEX-FB2000002008AC09,Low,3,"-33.919135, 151.258104","2021-09-24 22:00:04"
4090,100,CleanFLEX-FB2000002008AC00,"Half Full",58,"-33.918951, 151.25847","2021-09-24 22:00:04"
4091,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-24 22:00:04"
4092,100,CleanFLEX-FB2000002008AC04,Low,13,"-33.919505, 151.257857","2021-09-24 22:00:04"
4093,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-24 22:00:04"
4094,95,CleanFLEX-FB2000002008AC20,Low,12,"-33.920372, 151.257036","2021-09-24 22:00:04"
4095,100,CleanFLEX-FB2000002008AC13,Low,15,"-33.920034, 151.257165","2021-09-24 22:00:04"
4096,100,CleanFLEX-FB2000002008AC19,Low,10,"-33.920289, 151.257056","2021-09-24 22:00:04"
4097,95,CleanFLEX-FB2000002005AB64,Low,5,"-33.920816, 151.257022","2021-09-24 22:00:04"
4098,95,CleanFLEX-FB2000002005AB66,Low,5,"-33.920944, 151.257001","2021-09-24 22:00:04"
4099,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
4100,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
4101,100,CleanFLEX-FB2000002008AC01,Low,28,"-33.919135, 151.258104","2021-09-24 23:00:03"
4102,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-24 23:00:03"
4103,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-24 23:00:03"
4104,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-24 23:00:03"
4105,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-24 23:00:03"
4106,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-24 23:00:03"
4107,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-24 23:00:03"
4108,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-09-24 23:00:03"
4109,100,CleanFLEX-FB2000002008AC05,"Half Full",38,"-33.919505, 151.257857","2021-09-24 23:00:03"
4110,100,CleanFLEX-FB2000002008AC03,"Half Full",49,"-33.918951, 151.25847","2021-09-24 23:00:03"
4111,100,CleanFLEX-FB2000002008AC12,Low,17,"-33.919727, 151.257213","2021-09-24 23:00:03"
4112,95,CleanFLEX-FB2000002005AB63,Low,17,"-33.919505, 151.257857","2021-09-24 23:00:03"
4113,100,CleanFLEX-FB2000002008AC17,Low,8,"-33.91947, 151.257542","2021-09-24 23:00:03"
4114,95,CleanFLEX-FB2000002005AB67,Low,6,"-33.920816, 151.257022","2021-09-24 23:00:03"
4115,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-24 23:00:03"
4116,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-24 23:00:03"
4117,100,CleanFLEX-FB2000002008AC07,"Half Full",54,"-33.919555, 151.258164","2021-09-24 23:00:03"
4118,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-24 23:00:03"
4119,100,CleanFLEX-FB2000002008AC14,Low,28,"-33.920358, 151.257167","2021-09-24 23:00:03"
4120,100,CleanFLEX-FB2000002008AC15,Low,29,"-33.920358, 151.257167","2021-09-24 23:00:03"
4121,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-24 23:00:03"
4122,95,CleanFLEX-FB2000002005AB69,Low,15,"-33.920227, 151.257692","2021-09-24 23:00:03"
4123,95,CleanFLEX-FB2000002005AB70,Low,10,"-33.919555, 151.258164","2021-09-24 23:00:03"
4124,100,CleanFLEX-FB2000002008AC18,Low,12,"-33.919555, 151.258164","2021-09-24 23:00:03"
4125,100,CleanFLEX-FB2000002008AC16,Low,13,"-33.919477, 151.257681","2021-09-24 23:00:03"
4126,95,CleanFLEX-FB2000002005AB65,Low,9,"-33.920944, 151.257001","2021-09-24 23:00:03"
4127,95,CleanFLEX-FB2000002005AB71,Low,13,"-33.922367, 151.256956","2021-09-24 23:00:03"
4128,95,CleanFLEX-FB2000002005AB62,Low,8,"-33.91947, 151.257542","2021-09-24 23:00:03"
4129,100,CleanCUBE-A1905081905AA06,"Half Full",54,NULL,"2021-09-24 23:00:03"
4130,100,CleanCUBE-A1905081905AA09,Low,5,NULL,"2021-09-24 23:00:03"
4131,95,CleanCUBE-A1808201809AA03,Low,9,NULL,"2021-09-24 23:00:03"
4132,100,CleanCUBE-A1907221908AA73,"Half Full",43,NULL,"2021-09-24 23:00:03"
4133,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-24 23:00:03"
4134,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-24 23:00:03"
4135,100,CleanCUBE-A1905081905AA19,Low,12,NULL,"2021-09-24 23:00:03"
4136,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-24 23:00:03"
4137,95,CleanCUBE-A1905081905AA13,Low,8,NULL,"2021-09-24 23:00:03"
4138,100,CleanFLEX-FB2000002008AC00,Full,75,"-33.918951, 151.25847","2021-09-24 23:00:03"
4139,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-24 23:00:03"
4140,100,CleanFLEX-FB2000002008AC10,Low,27,"-33.920227, 151.257692","2021-09-24 23:00:03"
4141,100,CleanFLEX-FB2000002008AC04,Low,19,"-33.919505, 151.257857","2021-09-24 23:00:03"
4142,100,CleanFLEX-FB2000002008AC09,Low,4,"-33.919135, 151.258104","2021-09-24 23:00:03"
4143,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-24 23:00:03"
4144,100,CleanFLEX-FB2000002008AC19,Low,16,"-33.920289, 151.257056","2021-09-24 23:00:03"
4145,95,CleanFLEX-FB2000002008AC20,Low,13,"-33.920372, 151.257036","2021-09-24 23:00:03"
4146,100,CleanFLEX-FB2000002008AC13,Low,21,"-33.920034, 151.257165","2021-09-24 23:00:03"
4147,95,CleanFLEX-FB2000002005AB64,Low,8,"-33.920816, 151.257022","2021-09-24 23:00:03"
4148,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-24 23:00:03"
4149,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
4150,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
4151,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-25 00:00:04"
4152,100,CleanFLEX-FB2000002008AC01,"Half Full",34,"-33.919135, 151.258104","2021-09-25 00:00:04"
4153,100,CleanFLEX-FB2000002008AC03,"Half Full",69,"-33.918951, 151.25847","2021-09-25 00:00:04"
4154,100,CleanFLEX-FB2000002008AC02,Low,24,"-33.920227, 151.257692","2021-09-25 00:00:04"
4155,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-25 00:00:04"
4156,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-25 00:00:04"
4157,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-25 00:00:04"
4158,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-25 00:00:04"
4159,100,CleanFLEX-FB2000002008AC12,"Half Full",44,"-33.919727, 151.257213","2021-09-25 00:00:04"
4160,100,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-09-25 00:00:04"
4161,95,CleanFLEX-FB2000002005AB63,Low,17,"-33.919505, 151.257857","2021-09-25 00:00:04"
4162,95,CleanFLEX-FB2000002005AB67,Low,9,"-33.920816, 151.257022","2021-09-25 00:00:04"
4163,100,CleanFLEX-FB2000002008AC17,Low,10,"-33.91947, 151.257542","2021-09-25 00:00:04"
4164,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-25 00:00:04"
4165,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-25 00:00:04"
4166,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-25 00:00:04"
4167,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-25 00:00:04"
4168,100,CleanFLEX-FB2000002008AC15,"Half Full",33,"-33.920358, 151.257167","2021-09-25 00:00:04"
4169,100,CleanFLEX-FB2000002008AC16,Low,15,"-33.919477, 151.257681","2021-09-25 00:00:04"
4170,100,CleanFLEX-FB2000002008AC07,Low,0,"-33.919555, 151.258164","2021-09-25 00:00:04"
4171,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-25 00:00:04"
4172,100,CleanFLEX-FB2000002008AC14,"Half Full",43,"-33.920358, 151.257167","2021-09-25 00:00:04"
4173,100,CleanFLEX-FB2000002008AC18,Low,17,"-33.919555, 151.258164","2021-09-25 00:00:04"
4174,95,CleanFLEX-FB2000002005AB62,Low,8,"-33.91947, 151.257542","2021-09-25 00:00:04"
4175,95,CleanFLEX-FB2000002005AB70,Low,14,"-33.919555, 151.258164","2021-09-25 00:00:04"
4176,95,CleanFLEX-FB2000002005AB71,Low,13,"-33.922367, 151.256956","2021-09-25 00:00:04"
4177,95,CleanFLEX-FB2000002005AB65,Low,17,"-33.920944, 151.257001","2021-09-25 00:00:04"
4178,95,CleanFLEX-FB2000002005AB69,Low,20,"-33.920227, 151.257692","2021-09-25 00:00:04"
4179,100,CleanCUBE-A1905081905AA06,"Half Full",54,NULL,"2021-09-25 00:00:04"
4180,95,CleanCUBE-A1808201809AA03,Low,9,NULL,"2021-09-25 00:00:04"
4181,100,CleanCUBE-A1905081905AA09,Low,5,NULL,"2021-09-25 00:00:04"
4182,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-25 00:00:04"
4183,95,CleanCUBE-A1905081905AA13,Low,8,NULL,"2021-09-25 00:00:04"
4184,100,CleanCUBE-A1907221908AA73,"Half Full",43,NULL,"2021-09-25 00:00:04"
4185,100,CleanFLEX-FB2000002008AC00,Full,76,"-33.918951, 151.25847","2021-09-25 00:00:04"
4186,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-25 00:00:04"
4187,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-25 00:00:04"
4188,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-25 00:00:04"
4189,100,CleanCUBE-A1905081905AA19,Low,12,NULL,"2021-09-25 00:00:04"
4190,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-25 00:00:04"
4191,100,CleanFLEX-FB2000002008AC10,Low,26,"-33.920227, 151.257692","2021-09-25 00:00:04"
4192,95,CleanFLEX-FB2000002008AC20,Low,13,"-33.920372, 151.257036","2021-09-25 00:00:04"
4193,100,CleanFLEX-FB2000002008AC04,Low,24,"-33.919505, 151.257857","2021-09-25 00:00:04"
4194,100,CleanFLEX-FB2000002008AC13,Low,27,"-33.920034, 151.257165","2021-09-25 00:00:04"
4195,100,CleanFLEX-FB2000002008AC19,Low,19,"-33.920289, 151.257056","2021-09-25 00:00:04"
4196,100,CleanFLEX-FB2000002008AC09,Low,7,"-33.919135, 151.258104","2021-09-25 00:00:04"
4197,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-25 00:00:04"
4198,95,CleanFLEX-FB2000002005AB64,Low,9,"-33.920816, 151.257022","2021-09-25 00:00:04"
4199,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
4200,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
4201,100,CleanFLEX-FB2000002008AC03,Full,83,"-33.918951, 151.25847","2021-09-25 01:00:08"
4202,100,CleanFLEX-FB2000002008AC02,"Half Full",31,"-33.920227, 151.257692","2021-09-25 01:00:08"
4203,100,CleanFLEX-FB2000002008AC01,"Half Full",63,"-33.919135, 151.258104","2021-09-25 01:00:08"
4204,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-25 01:00:08"
4205,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-25 01:00:08"
4206,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-25 01:00:08"
4207,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-25 01:00:08"
4208,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-25 01:00:08"
4209,100,CleanFLEX-FB2000002008AC05,"Half Full",44,"-33.919505, 151.257857","2021-09-25 01:00:08"
4210,100,CleanFLEX-FB2000002008AC12,"Half Full",50,"-33.919727, 151.257213","2021-09-25 01:00:08"
4211,100,CleanFLEX-FB2000002008AC17,Low,19,"-33.91947, 151.257542","2021-09-25 01:00:08"
4212,95,CleanFLEX-FB2000002005AB63,Low,14,"-33.919505, 151.257857","2021-09-25 01:00:08"
4213,95,CleanFLEX-FB2000002005AB67,Low,11,"-33.920816, 151.257022","2021-09-25 01:00:08"
4214,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-25 01:00:08"
4215,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-25 01:00:08"
4216,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-25 01:00:08"
4217,100,CleanFLEX-FB2000002008AC15,"Half Full",50,"-33.920358, 151.257167","2021-09-25 01:00:08"
4218,100,CleanFLEX-FB2000002008AC14,Full,72,"-33.920358, 151.257167","2021-09-25 01:00:08"
4219,100,CleanFLEX-FB2000002008AC07,Low,26,"-33.919555, 151.258164","2021-09-25 01:00:08"
4220,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-25 01:00:08"
4221,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-25 01:00:08"
4222,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-09-25 01:00:08"
4223,95,CleanFLEX-FB2000002005AB65,"Half Full",39,"-33.920944, 151.257001","2021-09-25 01:00:08"
4224,95,CleanFLEX-FB2000002005AB70,Low,16,"-33.919555, 151.258164","2021-09-25 01:00:08"
4225,100,CleanFLEX-FB2000002008AC18,Low,18,"-33.919555, 151.258164","2021-09-25 01:00:08"
4226,100,CleanFLEX-FB2000002008AC16,Low,20,"-33.919477, 151.257681","2021-09-25 01:00:08"
4227,95,CleanFLEX-FB2000002005AB69,Low,22,"-33.920227, 151.257692","2021-09-25 01:00:08"
4228,95,CleanFLEX-FB2000002005AB62,Low,8,"-33.91947, 151.257542","2021-09-25 01:00:08"
4229,100,CleanCUBE-A1905081905AA06,"Half Full",54,NULL,"2021-09-25 01:00:08"
4230,95,CleanCUBE-A1808201809AA03,Low,9,NULL,"2021-09-25 01:00:08"
4231,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-25 01:00:08"
4232,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-09-25 01:00:08"
4233,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-09-25 01:00:08"
4234,100,CleanFLEX-FB2000002008AC00,Full,96,"-33.918951, 151.25847","2021-09-25 01:00:08"
4235,100,CleanCUBE-A1907221908AA73,"Half Full",43,NULL,"2021-09-25 01:00:08"
4236,100,CleanCUBE-A1905081905AA19,Low,12,NULL,"2021-09-25 01:00:08"
4237,100,CleanCUBE-A1905081905AA09,Low,5,NULL,"2021-09-25 01:00:08"
4238,95,CleanCUBE-A1905081905AA13,Low,8,NULL,"2021-09-25 01:00:08"
4239,100,CleanFLEX-FB2000002008AC10,"Half Full",41,"-33.920227, 151.257692","2021-09-25 01:00:08"
4240,100,CleanFLEX-FB2000002008AC04,"Half Full",31,"-33.919505, 151.257857","2021-09-25 01:00:08"
4241,100,CleanFLEX-FB2000002008AC13,"Half Full",51,"-33.920034, 151.257165","2021-09-25 01:00:08"
4242,100,CleanFLEX-FB2000002008AC19,"Half Full",46,"-33.920289, 151.257056","2021-09-25 01:00:08"
4243,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-09-25 01:00:08"
4244,100,CleanFLEX-FB2000002008AC09,Low,12,"-33.919135, 151.258104","2021-09-25 01:00:08"
4245,95,CleanFLEX-FB2000002008AC20,Low,13,"-33.920372, 151.257036","2021-09-25 01:00:08"
4246,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-09-25 01:00:08"
4247,95,CleanFLEX-FB2000002005AB64,Low,10,"-33.920816, 151.257022","2021-09-25 01:00:08"
4248,95,CleanFLEX-FB2000002005AB66,Low,4,"-33.920944, 151.257001","2021-09-25 01:00:08"
4249,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
4250,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
4251,100,CleanFLEX-FB2000002008AC01,"Half Full",49,"-33.919135, 151.258104","2021-09-25 02:00:03"
4252,100,CleanFLEX-FB2000002008AC02,"Half Full",36,"-33.920227, 151.257692","2021-09-25 02:00:03"
4253,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-09-25 02:00:03"
4254,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-09-25 02:00:03"
4255,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-09-25 02:00:03"
4256,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-09-25 02:00:03"
4257,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-09-25 02:00:03"
4258,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-09-25 02:00:03"
4259,100,CleanFLEX-FB2000002008AC05,"Half Full",51,"-33.919505, 151.257857","2021-09-25 02:00:03"
4260,100,CleanFLEX-FB2000002008AC12,"Half Full",43,"-33.919727, 151.257213","2021-09-25 02:00:03"
4261,100,CleanFLEX-FB2000002008AC17,"Half Full",40,"-33.91947, 151.257542","2021-09-25 02:00:03"
4262,95,CleanFLEX-FB2000002005AB63,Low,13,"-33.919505, 151.257857","2021-09-25 02:00:03"
4263,95,CleanFLEX-FB2000002005AB67,Low,13,"-33.920816, 151.257022","2021-09-25 02:00:03"
4264,100,CleanFLEX-FB2000002008AC03,Low,0,"-33.918951, 151.25847","2021-09-25 02:00:03"
4265,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-09-25 02:00:03"
4266,95,CleanCUBE-A1807111808AA01,Low,14,NULL,"2021-09-25 02:00:03"
4267,95,CleanCUBE-A1905081905AA26,Low,6,NULL,"2021-09-25 02:00:03"
4268,100,CleanFLEX-FB2000002008AC14,"Half Full",59,"-33.920358, 151.257167","2021-09-25 02:00:03"
4269,100,CleanFLEX-FB2000002008AC15,"Half Full",49,"-33.920358, 151.257167","2021-09-25 02:00:03"
4270,100,CleanFLEX-FB2000002008AC07,Low,14,"-33.919555, 151.258164","2021-09-25 02:00:03"
4271,100,CleanFLEX-FB2000002008AC16,Low,24,"-33.919477, 151.257681","2021-09-25 02:00:03"
4272,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-09-25 02:00:03"
4273,95,CleanFLEX-FB2000002005AB69,Low,21,"-33.920227, 151.257692","2021-09-25 02:00:03"
4274,95,CleanFLEX-FB2000002005AB70,Low,19,"-33.919555, 151.258164","2021-09-25 02:00:03"
4275,95,CleanFLEX-FB2000002005AB65,"Half Full",41,"-33.920944, 151.257001","2021-09-25 02:00:03"
4276,100,CleanFLEX-FB2000002008AC18,Low,27,"-33.919555, 151.258164","2021-09-25 02:00:03"
4277,95,CleanFLEX-FB2000002005AB71,Low,15,"-33.922367, 151.256956","2021-09-25 02:00:03"
4278,95,CleanFLEX-FB2000002005AB62,Low,8,"-33.91947, 151.257542","2021-09-25 02:00:03"
4279,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-09-25 02:00:03"
