id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
14873,95,CleanFLEX-FB2000002005AB71,Low,6,"-33.922367, 151.256956","2021-10-19 20:00:04"
14874,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-19 20:00:04"
14875,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-19 20:00:04"
14876,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-19 20:00:04"
14877,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-19 20:00:04"
14878,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-19 20:00:04"
14879,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-19 20:00:04"
14880,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-19 20:00:04"
14881,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-19 20:00:04"
14882,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-19 20:00:04"
14883,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-19 20:00:04"
14884,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-19 20:00:04"
14885,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-19 20:00:04"
14886,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-19 20:00:04"
14887,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-19 20:00:04"
14888,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-19 20:00:04"
14889,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-19 20:00:04"
14890,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-19 20:00:04"
14891,100,CleanCUBE-A1907221908AA73,Low,5,NULL,"2021-10-19 20:00:04"
14892,10,CleanFLEX-FB2000002008AC13,"Half Full",52,"-33.920034, 151.257165","2021-10-19 20:00:04"
14893,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-19 20:00:04"
14894,95,CleanFLEX-FB2000002005AB64,Full,76,"-33.920816, 151.257022","2021-10-19 20:00:04"
14895,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-19 20:00:04"
14896,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-19 20:00:04"
14897,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-19 20:00:04"
14898,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-19 20:00:04"
14899,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
14900,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
14901,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-19 21:00:08"
14902,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-19 21:00:08"
14903,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-19 21:00:08"
14904,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-19 21:00:08"
14905,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-19 21:00:08"
14906,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-19 21:00:08"
14907,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-19 21:00:08"
14908,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-19 21:00:08"
14909,95,CleanFLEX-FB2000002005AB63,Low,20,"-33.919505, 151.257857","2021-10-19 21:00:08"
14910,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-19 21:00:08"
14911,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-19 21:00:08"
14912,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-19 21:00:08"
14913,10,CleanFLEX-FB2000002008AC17,Low,15,"-33.91947, 151.257542","2021-10-19 21:00:08"
14914,95,CleanFLEX-FB2000002005AB67,Low,15,"-33.920816, 151.257022","2021-10-19 21:00:08"
14915,95,CleanFLEX-FB2000002005AB70,"Half Full",44,"-33.919555, 151.258164","2021-10-19 21:00:08"
14916,95,CleanFLEX-FB2000002005AB65,Low,11,"-33.920944, 151.257001","2021-10-19 21:00:08"
14917,10,CleanFLEX-FB2000002008AC15,Low,27,"-33.920358, 151.257167","2021-10-19 21:00:08"
14918,95,CleanFLEX-FB2000002005AB69,Low,21,"-33.920227, 151.257692","2021-10-19 21:00:08"
14919,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-19 21:00:08"
14920,95,CleanFLEX-FB2000002005AB62,Low,19,"-33.91947, 151.257542","2021-10-19 21:00:08"
14921,95,CleanFLEX-FB2000002005AB71,Low,6,"-33.922367, 151.256956","2021-10-19 21:00:08"
14922,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-19 21:00:08"
14923,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-19 21:00:08"
14924,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-19 21:00:08"
14925,10,CleanFLEX-FB2000002008AC14,"Half Full",46,"-33.920358, 151.257167","2021-10-19 21:00:08"
14926,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-19 21:00:08"
14927,95,CleanCUBE-A1807111808AA01,Low,20,NULL,"2021-10-19 21:00:08"
14928,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-19 21:00:08"
14929,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-19 21:00:08"
14930,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-19 21:00:08"
14931,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-19 21:00:08"
14932,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-19 21:00:08"
14933,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-19 21:00:08"
14934,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-19 21:00:08"
14935,100,CleanCUBE-A1907221908AA73,Low,5,NULL,"2021-10-19 21:00:08"
14936,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-19 21:00:08"
14937,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-19 21:00:08"
14938,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-19 21:00:08"
14939,10,CleanFLEX-FB2000002008AC13,"Half Full",52,"-33.920034, 151.257165","2021-10-19 21:00:08"
14940,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-19 21:00:08"
14941,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-19 21:00:08"
14942,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-19 21:00:08"
14943,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-19 21:00:08"
14944,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-19 21:00:08"
14945,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-19 21:00:08"
14946,95,CleanFLEX-FB2000002005AB64,Full,76,"-33.920816, 151.257022","2021-10-19 21:00:08"
14947,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-19 21:00:08"
14948,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-19 21:00:08"
14949,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
14950,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
14951,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-19 22:00:03"
14952,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-19 22:00:03"
14953,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-19 22:00:03"
14954,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-19 22:00:03"
14955,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-19 22:00:03"
14956,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-19 22:00:03"
14957,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-19 22:00:03"
14958,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-19 22:00:03"
14959,10,CleanFLEX-FB2000002008AC17,Low,15,"-33.91947, 151.257542","2021-10-19 22:00:03"
14960,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-19 22:00:03"
14961,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-19 22:00:03"
14962,95,CleanFLEX-FB2000002005AB63,Low,20,"-33.919505, 151.257857","2021-10-19 22:00:03"
14963,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-19 22:00:03"
14964,95,CleanFLEX-FB2000002005AB67,Low,15,"-33.920816, 151.257022","2021-10-19 22:00:03"
14965,95,CleanCUBE-A1807111808AA01,Low,20,NULL,"2021-10-19 22:00:03"
14966,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-19 22:00:03"
14967,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-19 22:00:03"
14968,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-19 22:00:03"
14969,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-19 22:00:03"
14970,10,CleanFLEX-FB2000002008AC14,"Half Full",46,"-33.920358, 151.257167","2021-10-19 22:00:03"
14971,10,CleanFLEX-FB2000002008AC15,Low,27,"-33.920358, 151.257167","2021-10-19 22:00:03"
14972,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-19 22:00:03"
14973,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-19 22:00:03"
14974,95,CleanFLEX-FB2000002005AB65,Low,11,"-33.920944, 151.257001","2021-10-19 22:00:03"
14975,95,CleanFLEX-FB2000002005AB69,Low,22,"-33.920227, 151.257692","2021-10-19 22:00:03"
14976,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-19 22:00:03"
14977,95,CleanFLEX-FB2000002005AB62,Low,19,"-33.91947, 151.257542","2021-10-19 22:00:03"
14978,95,CleanFLEX-FB2000002005AB71,Low,6,"-33.922367, 151.256956","2021-10-19 22:00:03"
14979,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-19 22:00:03"
14980,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-19 22:00:03"
14981,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-19 22:00:03"
14982,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-19 22:00:03"
14983,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-19 22:00:03"
14984,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-19 22:00:03"
14985,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-19 22:00:03"
14986,100,CleanCUBE-A1907221908AA73,Low,5,NULL,"2021-10-19 22:00:03"
14987,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-19 22:00:03"
14988,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-19 22:00:03"
14989,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-19 22:00:03"
14990,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-19 22:00:03"
14991,10,CleanFLEX-FB2000002008AC13,"Half Full",52,"-33.920034, 151.257165","2021-10-19 22:00:03"
14992,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-19 22:00:03"
14993,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-19 22:00:03"
14994,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-19 22:00:03"
14995,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-19 22:00:03"
14996,95,CleanFLEX-FB2000002005AB64,Full,73,"-33.920816, 151.257022","2021-10-19 22:00:03"
14997,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-19 22:00:03"
14998,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-19 22:00:03"
14999,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
15000,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
15001,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-19 23:00:09"
15002,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-19 23:00:09"
15003,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-19 23:00:09"
15004,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-19 23:00:09"
15005,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-19 23:00:09"
15006,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-19 23:00:09"
15007,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-19 23:00:09"
15008,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-19 23:00:09"
15009,95,CleanFLEX-FB2000002005AB67,"Half Full",51,"-33.920816, 151.257022","2021-10-19 23:00:09"
15010,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-19 23:00:09"
15011,95,CleanFLEX-FB2000002005AB63,Low,19,"-33.919505, 151.257857","2021-10-19 23:00:09"
15012,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-19 23:00:09"
15013,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-19 23:00:09"
15014,10,CleanFLEX-FB2000002008AC17,Low,15,"-33.91947, 151.257542","2021-10-19 23:00:09"
15015,95,CleanCUBE-A1807111808AA01,Low,20,NULL,"2021-10-19 23:00:09"
15016,95,CleanFLEX-FB2000002005AB71,Low,6,"-33.922367, 151.256956","2021-10-19 23:00:09"
15017,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-19 23:00:09"
15018,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-19 23:00:09"
15019,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-19 23:00:09"
15020,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-19 23:00:09"
15021,95,CleanFLEX-FB2000002005AB70,"Half Full",45,"-33.919555, 151.258164","2021-10-19 23:00:09"
15022,10,CleanFLEX-FB2000002008AC14,"Half Full",46,"-33.920358, 151.257167","2021-10-19 23:00:09"
15023,95,CleanFLEX-FB2000002005AB65,Low,11,"-33.920944, 151.257001","2021-10-19 23:00:09"
15024,10,CleanFLEX-FB2000002008AC15,Low,27,"-33.920358, 151.257167","2021-10-19 23:00:09"
15025,95,CleanFLEX-FB2000002005AB69,Low,23,"-33.920227, 151.257692","2021-10-19 23:00:09"
15026,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-19 23:00:09"
15027,95,CleanFLEX-FB2000002005AB62,Low,18,"-33.91947, 151.257542","2021-10-19 23:00:09"
15028,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-19 23:00:09"
15029,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-19 23:00:09"
15030,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-19 23:00:09"
15031,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-19 23:00:09"
15032,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-19 23:00:09"
15033,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-19 23:00:09"
15034,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-19 23:00:09"
15035,100,CleanCUBE-A1907221908AA73,Low,5,NULL,"2021-10-19 23:00:09"
15036,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-19 23:00:09"
15037,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-19 23:00:09"
15038,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-19 23:00:09"
15039,10,CleanFLEX-FB2000002008AC13,"Half Full",52,"-33.920034, 151.257165","2021-10-19 23:00:09"
15040,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-19 23:00:09"
15041,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-19 23:00:09"
15042,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-19 23:00:09"
15043,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-19 23:00:09"
15044,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-19 23:00:09"
15045,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-19 23:00:09"
15046,95,CleanFLEX-FB2000002005AB64,Full,71,"-33.920816, 151.257022","2021-10-19 23:00:09"
15047,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-19 23:00:09"
15048,95,CleanFLEX-FB2000002005AB66,Low,14,"-33.920944, 151.257001","2021-10-19 23:00:09"
15049,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
15050,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
15051,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-20 00:00:04"
15052,95,CleanFLEX-FB2000002005AB63,Low,19,"-33.919505, 151.257857","2021-10-20 00:00:04"
15053,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-20 00:00:04"
15054,95,CleanFLEX-FB2000002005AB67,Low,0,"-33.920816, 151.257022","2021-10-20 00:00:04"
15055,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-20 00:00:04"
15056,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-20 00:00:04"
15057,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-20 00:00:04"
15058,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-20 00:00:04"
15059,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-20 00:00:04"
15060,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-20 00:00:04"
15061,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-20 00:00:04"
15062,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-20 00:00:04"
15063,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-20 00:00:04"
15064,10,CleanFLEX-FB2000002008AC17,Low,15,"-33.91947, 151.257542","2021-10-20 00:00:04"
15065,95,CleanCUBE-A1807111808AA01,Low,20,NULL,"2021-10-20 00:00:04"
15066,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-20 00:00:04"
15067,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-20 00:00:04"
15068,10,CleanFLEX-FB2000002008AC14,"Half Full",46,"-33.920358, 151.257167","2021-10-20 00:00:04"
15069,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-20 00:00:04"
15070,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-20 00:00:04"
15071,95,CleanFLEX-FB2000002005AB70,"Half Full",46,"-33.919555, 151.258164","2021-10-20 00:00:04"
15072,95,CleanFLEX-FB2000002005AB71,Low,8,"-33.922367, 151.256956","2021-10-20 00:00:04"
15073,10,CleanFLEX-FB2000002008AC15,Low,27,"-33.920358, 151.257167","2021-10-20 00:00:04"
15074,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-20 00:00:04"
15075,95,CleanFLEX-FB2000002005AB65,Low,11,"-33.920944, 151.257001","2021-10-20 00:00:04"
15076,95,CleanFLEX-FB2000002005AB69,Low,24,"-33.920227, 151.257692","2021-10-20 00:00:04"
15077,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-20 00:00:04"
15078,95,CleanFLEX-FB2000002005AB62,Low,19,"-33.91947, 151.257542","2021-10-20 00:00:04"
15079,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-20 00:00:04"
15080,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-20 00:00:04"
15081,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-20 00:00:04"
15082,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-20 00:00:04"
15083,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-20 00:00:04"
15084,100,CleanCUBE-A1907221908AA73,Low,5,NULL,"2021-10-20 00:00:04"
15085,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-20 00:00:04"
15086,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-20 00:00:04"
15087,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-20 00:00:04"
15088,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-20 00:00:04"
15089,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-20 00:00:04"
15090,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-20 00:00:04"
15091,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-20 00:00:04"
15092,10,CleanFLEX-FB2000002008AC19,Low,18,"-33.920289, 151.257056","2021-10-20 00:00:04"
15093,10,CleanFLEX-FB2000002008AC20,Low,17,"-33.920372, 151.257036","2021-10-20 00:00:04"
15094,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-20 00:00:04"
15095,10,CleanFLEX-FB2000002008AC13,"Half Full",52,"-33.920034, 151.257165","2021-10-20 00:00:04"
15096,95,CleanFLEX-FB2000002005AB64,Full,71,"-33.920816, 151.257022","2021-10-20 00:00:04"
15097,95,CleanFLEX-FB2000002005AB66,Low,15,"-33.920944, 151.257001","2021-10-20 00:00:04"
15098,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-20 00:00:04"
15099,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
15100,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
15101,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-20 01:00:08"
15102,10,CleanFLEX-FB2000002008AC02,Full,100,"-33.920227, 151.257692","2021-10-20 01:00:08"
15103,10,CleanFLEX-FB2000002008AC03,Low,11,"-33.918951, 151.25847","2021-10-20 01:00:08"
15104,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-20 01:00:08"
15105,10,CleanFLEX-FB2000002008AC05,"Half Full",40,"-33.919505, 151.257857","2021-10-20 01:00:08"
15106,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-20 01:00:08"
15107,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-20 01:00:08"
15108,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-20 01:00:08"
15109,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-20 01:00:08"
15110,95,CleanFLEX-FB2000002005AB67,Low,10,"-33.920816, 151.257022","2021-10-20 01:00:08"
15111,10,CleanFLEX-FB2000002008AC12,Low,3,"-33.919727, 151.257213","2021-10-20 01:00:08"
15112,10,CleanFLEX-FB2000002008AC17,Low,15,"-33.91947, 151.257542","2021-10-20 01:00:08"
15113,95,CleanFLEX-FB2000002005AB63,Low,20,"-33.919505, 151.257857","2021-10-20 01:00:08"
15114,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-20 01:00:08"
15115,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-20 01:00:08"
15116,95,CleanFLEX-FB2000002008AC08,"Half Full",42,"-33.919477, 151.257681","2021-10-20 01:00:08"
15117,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-20 01:00:08"
15118,95,CleanCUBE-A1807111808AA01,Low,20,NULL,"2021-10-20 01:00:08"
15119,95,CleanCUBE-A1905081905AA26,Low,12,NULL,"2021-10-20 01:00:08"
15120,95,CleanFLEX-FB2000002005AB70,"Half Full",47,"-33.919555, 151.258164","2021-10-20 01:00:08"
15121,10,CleanFLEX-FB2000002008AC14,"Half Full",46,"-33.920358, 151.257167","2021-10-20 01:00:08"
15122,95,CleanFLEX-FB2000002005AB65,Low,11,"-33.920944, 151.257001","2021-10-20 01:00:08"
15123,10,CleanFLEX-FB2000002008AC15,Low,27,"-33.920358, 151.257167","2021-10-20 01:00:08"
15124,10,CleanFLEX-FB2000002008AC18,Low,7,"-33.919555, 151.258164","2021-10-20 01:00:08"
15125,95,CleanFLEX-FB2000002005AB62,Low,20,"-33.91947, 151.257542","2021-10-20 01:00:08"
15126,95,CleanFLEX-FB2000002005AB69,Low,25,"-33.920227, 151.257692","2021-10-20 01:00:08"
15127,95,CleanFLEX-FB2000002005AB71,Low,8,"-33.922367, 151.256956","2021-10-20 01:00:08"
15128,10,CleanFLEX-FB2000002008AC16,Low,10,"-33.919477, 151.257681","2021-10-20 01:00:08"
15129,100,CleanCUBE-A1905081905AA19,Low,10,NULL,"2021-10-20 01:00:08"
15130,95,CleanCUBE-A1808201809AA03,Low,21,NULL,"2021-10-20 01:00:08"
15131,100,CleanCUBE-A1905081905AA06,Low,13,NULL,"2021-10-20 01:00:08"
15132,100,CleanCUBE-A1905081905AA09,Low,14,NULL,"2021-10-20 01:00:08"
15133,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-20 01:00:08"
15134,95,CleanCUBE-A1905081905AA13,Low,20,NULL,"2021-10-20 01:00:08"
15135,10,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-20 01:00:08"
15136,10,CleanFLEX-FB2000002008AC00,Full,89,"-33.918951, 151.25847","2021-10-20 01:00:08"
15137,10,CleanFLEX-FB2000002008AC04,Full,74,"-33.919505, 151.257857","2021-10-20 01:00:08"
15138,10,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-20 01:00:08"
15139,10,CleanFLEX-FB2000002008AC09,Low,10,"-33.919135, 151.258104","2021-10-20 01:00:08"
15140,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-20 01:00:08"
